Drive_ID,Vendor,Model,Firmware_Version,Power_On_Hours,Total_TBW_TB,Total_TBR_TB,Temperature_C,Percent_Life_Used,Media_Errors,Unsafe_Shutdowns,CRC_Errors,Read_Error_Rate,Write_Error_Rate,SMART_Warning_Flag,Failure_Mode,Failure_Flag
NVME-02689,VendorB,Model-PRO,FW1.1,24403,123.2,131.6,47.1,20.5,2,2,0,5.05,15.29,0,0,0
NVME-02690,VendorB,Model-PRO,FW1.1,35329,38.3,54.6,42.4,11.0,2,3,1,3.44,8.14,0,0,0
NVME-02691,VendorB,Model-X1,FW1.1,28069,107.3,136.2,35.8,28.3,0,2,0,4.69,5.7,0,0,0
NVME-02692,VendorB,Model-LITE,FW2.1,57845,68.6,45.8,44.7,12.8,0,5,0,5.34,11.41,0,0,0
NVME-02693,VendorA,Model-X1,FW2.1,51358,52.8,68.2,50.6,6.0,1,1,0,13.71,6.66,0,0,0
NVME-02694,VendorB,Model-ULTRA,FW2.1,20632,167.3,122.3,41.4,42.2,2,4,1,6.68,12.62,0,0,0
NVME-02695,VendorD,Model-X1,FW1.2,33955,94.0,87.4,28.4,21.0,0,4,0,6.74,8.51,0,0,0
NVME-02696,VendorB,Model-LITE,FW2.1,6876,118.9,122.8,52.6,25.6,2,2,0,11.59,8.01,0,0,0
NVME-02697,VendorC,Model-X1,FW1.0,9434,68.1,82.9,53.4,16.1,3,2,0,10.15,4.77,1,4,1
NVME-02698,VendorB,Model-X2,FW1.0,53633,151.5,98.5,49.9,31.4,1,4,0,8.05,8.55,0,0,0
NVME-02699,VendorC,Model-X1,FW2.0,59509,31.3,18.0,45.0,0.0,2,1,0,3.96,12.65,0,0,0
NVME-02700,VendorC,Model-X1,FW2.0,37992,194.4,265.6,44.1,40.4,0,3,0,25.27,4.28,0,0,0
NVME-02701,VendorB,Model-LITE,FW2.0,28584,6.8,9.0,41.1,1.6,2,2,1,7.49,7.65,0,0,0
NVME-02702,VendorD,Model-ULTRA,FW2.0,56811,8.3,8.5,40.8,2.0,0,2,0,10.89,3.82,0,0,0
NVME-02703,VendorA,Model-ULTRA,FW1.0,28931,56.8,66.0,30.7,3.8,0,1,2,4.97,4.51,0,0,0
NVME-02704,VendorA,Model-LITE,FW2.0,45019,67.5,82.3,30.9,13.7,2,5,2,6.54,7.48,0,0,0
NVME-02705,VendorC,Model-LITE,FW1.0,49393,65.6,64.1,33.0,22.8,3,2,2,1.46,2.83,0,0,0
NVME-02706,VendorD,Model-LITE,FW2.1,49648,38.5,29.2,23.9,8.8,1,4,1,4.28,1.97,0,0,0
NVME-02707,VendorA,Model-X2,FW2.1,54389,260.6,255.8,30.0,62.3,2,1,0,9.79,9.22,0,0,0
NVME-02708,VendorA,Model-PRO,FW1.2,23765,81.2,117.8,40.0,21.0,1,3,0,3.48,9.4,0,0,0
NVME-02709,VendorA,Model-X1,FW2.0,29305,197.0,263.6,22.1,40.6,0,5,1,1.03,4.34,0,0,0
NVME-02710,VendorA,Model-LITE,FW2.1,50807,15.1,14.6,32.4,0.3,0,3,0,3.71,5.06,0,0,0
NVME-02711,VendorC,Model-LITE,FW2.1,7154,40.2,29.2,38.1,10.9,2,4,0,17.28,0.56,0,0,0
NVME-02712,VendorB,Model-LITE,FW1.1,55146,31.5,43.8,33.9,4.3,0,5,0,8.21,1.24,0,0,0
NVME-02713,VendorB,Model-ULTRA,FW1.1,43568,12.1,13.8,37.3,8.4,0,5,0,15.94,2.76,0,0,0
NVME-02714,VendorB,Model-LITE,FW1.0,1128,100.0,90.5,42.3,20.7,2,5,0,17.32,9.1,1,5,1
NVME-02715,VendorA,Model-X1,FW1.2,10468,55.2,33.8,47.7,16.4,1,1,0,7.61,12.11,0,0,0
NVME-02716,VendorA,Model-LITE,FW1.1,21535,24.0,30.0,34.1,7.3,1,5,1,8.49,1.89,0,0,0
NVME-02717,VendorC,Model-X1,FW1.2,17154,43.6,35.6,37.6,12.1,0,6,0,13.03,7.71,0,0,0
NVME-02718,VendorD,Model-X2,FW2.1,48990,135.2,149.6,22.3,27.0,2,3,0,13.46,2.64,0,0,0
NVME-02719,VendorD,Model-PRO,FW1.0,37462,221.8,237.2,44.7,54.7,0,3,0,10.28,3.18,0,0,0
NVME-02720,VendorA,Model-ULTRA,FW1.2,14711,56.8,68.1,33.1,24.3,0,5,1,14.53,15.88,0,0,0
NVME-02721,VendorD,Model-X1,FW1.1,13494,48.2,50.0,42.7,6.1,1,3,0,3.64,6.08,0,0,0
NVME-02722,VendorC,Model-X2,FW2.1,34723,60.0,67.8,37.5,18.1,0,4,0,5.8,6.03,0,0,0
NVME-02723,VendorC,Model-PRO,FW2.0,49187,45.9,26.7,57.9,10.2,0,4,1,1.16,1.68,0,0,0
NVME-02724,VendorB,Model-PRO,FW2.1,30848,48.7,56.7,54.6,6.8,2,5,0,6.51,4.85,0,0,0
NVME-02725,VendorB,Model-PRO,FW1.1,31824,236.8,164.4,45.0,47.4,2,3,2,3.65,11.15,0,0,0
NVME-02726,VendorB,Model-X1,FW1.1,52681,139.9,124.8,43.4,26.8,1,4,0,1.39,7.22,0,0,0
NVME-02727,VendorA,Model-X2,FW2.0,47853,155.6,157.6,42.0,31.0,0,3,1,9.61,3.42,0,0,0
NVME-02728,VendorA,Model-LITE,FW2.1,54528,37.9,45.0,36.3,2.6,0,4,1,15.61,14.39,0,0,0
NVME-02729,VendorA,Model-X2,FW1.2,43138,134.2,166.7,33.8,35.4,2,3,0,19.66,0.01,0,0,0
NVME-02730,VendorB,Model-X2,FW1.2,56238,70.8,85.3,32.5,15.7,2,5,0,12.03,16.96,0,0,0
NVME-02731,VendorC,Model-X2,FW2.1,26682,33.2,19.8,34.9,9.4,1,4,0,12.48,3.88,0,0,0
NVME-02732,VendorB,Model-X1,FW1.2,13697,341.2,302.6,43.4,70.1,1,1,0,9.5,2.22,0,0,0
NVME-02733,VendorA,Model-X1,FW2.1,9980,114.7,89.5,38.1,31.5,2,3,0,3.36,3.77,0,0,0
NVME-02734,VendorD,Model-X1,FW2.1,20915,232.6,209.0,23.6,49.1,0,5,1,0.25,1.84,0,0,0
NVME-02735,VendorD,Model-X2,FW1.1,17053,179.8,206.2,60.5,46.5,2,5,0,8.59,10.98,0,0,0
NVME-02736,VendorC,Model-X1,FW1.0,22940,13.9,9.6,38.7,5.3,0,1,0,20.64,7.6,0,0,0
NVME-02737,VendorD,Model-PRO,FW1.1,12986,38.8,38.9,57.2,3.9,0,3,0,2.58,10.22,0,0,0
NVME-02738,VendorB,Model-X1,FW1.2,50398,133.9,185.4,36.8,31.6,3,1,3,7.84,3.73,0,0,0
NVME-02739,VendorD,Model-ULTRA,FW1.0,12066,65.3,80.4,38.0,14.4,1,2,0,10.39,6.29,0,0,0
NVME-02740,VendorA,Model-X1,FW2.1,25540,116.2,142.4,47.4,21.0,2,1,1,2.88,0.94,0,0,0
NVME-02741,VendorB,Model-X1,FW1.2,6614,176.0,237.4,37.6,33.8,0,2,0,4.08,3.52,0,0,0
NVME-02742,VendorA,Model-X1,FW2.0,37768,13.2,11.9,43.2,7.0,3,2,0,7.55,4.95,0,0,0
NVME-02743,VendorA,Model-X1,FW1.2,45469,109.7,138.2,37.4,30.4,1,6,1,17.49,1.87,0,0,0
NVME-02744,VendorA,Model-ULTRA,FW1.0,49279,54.9,30.7,36.2,7.0,2,5,0,5.07,11.35,0,0,0
NVME-02745,VendorC,Model-LITE,FW1.0,48169,144.5,80.4,52.3,32.7,1,3,0,9.2,7.92,0,0,0
NVME-02746,VendorC,Model-X1,FW2.1,5449,196.9,163.8,30.3,36.4,1,0,0,1.92,0.45,0,0,0
NVME-02747,VendorB,Model-PRO,FW2.0,1129,81.0,56.4,35.9,22.2,0,4,0,1.23,0.71,0,0,0
NVME-02748,VendorA,Model-ULTRA,FW2.1,6716,73.2,74.6,54.6,16.7,1,3,1,12.13,3.93,0,0,0
NVME-02749,VendorD,Model-LITE,FW2.0,34864,114.6,78.3,37.4,18.8,1,3,0,16.54,0.68,0,0,0
NVME-02750,VendorC,Model-X1,FW2.0,50593,142.7,210.6,28.2,29.5,0,3,0,7.77,2.47,0,0,0
NVME-02751,VendorB,Model-LITE,FW2.1,25924,298.4,403.2,44.9,63.7,2,4,0,0.92,13.38,0,0,0
NVME-02752,VendorC,Model-PRO,FW1.2,26812,287.1,425.6,39.7,59.6,1,4,0,0.84,3.11,0,0,0
NVME-02753,VendorA,Model-ULTRA,FW1.1,48561,183.0,239.3,43.6,45.5,1,4,0,11.63,0.38,0,0,0
NVME-02754,VendorB,Model-ULTRA,FW2.0,18571,230.6,334.6,40.5,47.1,0,4,0,6.27,7.35,0,0,0
NVME-02755,VendorD,Model-LITE,FW1.0,25356,79.9,69.4,31.2,26.2,1,7,0,11.35,3.1,0,0,0
NVME-02756,VendorA,Model-X1,FW2.1,33242,62.3,62.2,41.9,18.2,0,2,0,4.66,4.0,0,0,0
NVME-02757,VendorB,Model-X2,FW1.2,44429,16.4,12.1,50.1,2.0,1,2,1,2.79,5.21,0,0,0
NVME-02758,VendorD,Model-ULTRA,FW2.0,3145,48.8,55.4,36.0,22.3,2,2,0,14.21,0.19,0,0,0
NVME-02759,VendorC,Model-X2,FW1.2,14828,134.7,173.5,32.9,28.1,1,3,1,5.21,9.2,0,0,0
NVME-02760,VendorA,Model-ULTRA,FW2.1,29813,47.8,47.7,38.6,3.7,0,4,0,3.39,4.19,0,0,0
NVME-02761,VendorA,Model-X1,FW1.0,13938,92.8,73.9,38.3,25.6,1,5,0,13.52,0.29,0,0,0
NVME-02762,VendorA,Model-X1,FW2.0,22759,121.3,122.2,37.4,22.7,1,3,1,8.46,8.62,0,0,0
NVME-02763,VendorC,Model-ULTRA,FW2.0,59781,147.1,82.8,49.9,39.0,1,2,1,0.09,6.7,0,0,0
NVME-02764,VendorB,Model-LITE,FW1.2,38817,330.2,403.2,41.9,66.5,0,5,2,8.97,4.43,0,0,0
NVME-02765,VendorA,Model-X1,FW2.1,33673,91.6,87.2,53.3,16.1,1,2,0,2.0,8.44,0,0,0
NVME-02766,VendorD,Model-X1,FW1.1,6452,140.4,196.3,41.8,28.5,3,4,0,10.63,8.45,0,0,0
NVME-02767,VendorB,Model-PRO,FW2.0,39338,67.1,95.5,42.9,17.8,0,5,0,17.49,1.0,0,0,0
NVME-02768,VendorA,Model-X1,FW1.0,23130,33.4,20.9,57.4,5.0,2,6,1,18.63,4.62,0,0,0
NVME-02769,VendorB,Model-PRO,FW2.0,33146,53.3,79.7,42.7,9.1,3,4,0,0.06,4.36,0,0,0
NVME-02770,VendorC,Model-X1,FW2.0,1505,76.6,112.6,38.0,20.3,1,2,0,11.58,3.49,0,0,0
NVME-02771,VendorA,Model-X1,FW1.1,41847,121.0,136.4,32.5,32.8,0,4,0,0.89,1.52,0,0,0
NVME-02772,VendorA,Model-LITE,FW1.1,7250,290.7,385.3,33.2,63.2,2,2,4,1.02,6.78,0,0,0
NVME-02773,VendorD,Model-LITE,FW2.1,29723,85.8,44.5,36.7,14.1,1,0,1,0.99,2.56,0,0,0
NVME-02774,VendorB,Model-X1,FW2.0,17816,58.3,85.7,38.0,20.2,1,1,0,0.84,0.54,0,0,0
NVME-02775,VendorB,Model-ULTRA,FW2.0,8165,58.0,55.5,23.5,12.2,1,3,0,11.39,7.57,0,0,0
NVME-02776,VendorB,Model-ULTRA,FW1.2,12664,108.8,153.4,39.9,26.3,1,6,0,5.15,5.83,0,0,0
NVME-02777,VendorA,Model-X1,FW1.2,19631,106.7,94.4,20.0,21.4,1,6,0,9.83,3.19,0,0,0
NVME-02778,VendorA,Model-ULTRA,FW1.0,59789,100.8,129.8,50.2,20.5,0,3,1,4.97,9.36,0,0,0
NVME-02779,VendorB,Model-X1,FW1.0,40860,79.5,73.0,24.9,15.3,0,3,0,7.1,0.44,0,0,0
NVME-02780,VendorA,Model-LITE,FW1.2,3549,152.2,131.3,41.5,38.0,1,2,1,5.56,0.17,0,0,0
NVME-02781,VendorA,Model-X2,FW1.0,33300,11.9,17.2,41.2,8.6,0,2,0,6.83,2.57,0,0,0
NVME-02782,VendorD,Model-PRO,FW2.0,57278,133.3,159.8,50.7,27.1,1,6,0,19.84,6.33,0,0,0
NVME-02783,VendorD,Model-ULTRA,FW1.1,33877,62.4,83.6,41.1,11.9,2,3,2,1.36,0.39,0,0,0
NVME-02784,VendorC,Model-ULTRA,FW2.0,7379,117.1,122.2,39.2,32.2,2,0,0,2.23,2.57,0,0,0
NVME-02785,VendorD,Model-LITE,FW1.2,44909,130.8,185.5,42.5,38.6,1,2,0,1.05,5.93,0,0,0
NVME-02786,VendorA,Model-ULTRA,FW2.1,5291,57.1,70.8,35.8,15.6,0,2,0,14.0,1.55,0,0,0
NVME-02787,VendorD,Model-X1,FW2.1,8608,361.8,207.0,35.9,82.2,1,1,0,7.93,12.86,0,0,0
NVME-02788,VendorA,Model-X1,FW1.2,48248,38.2,48.4,41.7,18.1,1,4,2,9.83,8.02,0,0,0
NVME-02789,VendorD,Model-X2,FW2.0,5407,213.9,111.0,37.7,48.8,2,1,0,3.53,11.66,0,0,0
NVME-02790,VendorD,Model-X2,FW1.0,4316,78.9,104.9,45.1,18.8,2,4,1,8.42,9.16,0,0,0
NVME-02791,VendorC,Model-X2,FW1.0,1465,169.0,140.6,32.9,35.3,1,4,0,5.48,3.52,0,0,0
NVME-02792,VendorD,Model-X1,FW2.1,39664,17.9,19.7,47.6,7.5,3,5,0,18.13,2.69,0,0,0
NVME-02793,VendorB,Model-X2,FW1.2,9227,126.4,157.9,43.8,25.0,0,4,0,7.39,9.75,0,0,0
NVME-02794,VendorA,Model-X2,FW1.2,20002,84.0,95.5,40.2,16.6,2,4,1,13.81,0.81,0,0,0
NVME-02795,VendorB,Model-X1,FW1.1,44847,134.7,157.9,27.7,28.6,0,5,0,6.19,3.48,0,0,0
NVME-02796,VendorB,Model-LITE,FW2.1,35636,134.3,187.0,46.7,32.8,0,4,1,4.19,0.39,0,0,0
NVME-02797,VendorA,Model-ULTRA,FW1.2,595,160.4,140.2,55.7,34.2,2,1,1,0.59,11.01,0,0,0
NVME-02798,VendorC,Model-PRO,FW1.1,3692,211.0,220.9,36.3,51.4,0,1,0,2.65,8.22,0,0,0
NVME-02799,VendorD,Model-X1,FW1.0,2332,250.7,169.2,46.9,51.0,1,3,0,10.55,11.4,0,0,0
NVME-02800,VendorA,Model-X1,FW2.1,40916,23.3,22.5,39.1,3.5,1,2,0,13.34,11.92,0,0,0
NVME-02801,VendorC,Model-PRO,FW2.1,19419,15.7,10.2,31.2,4.1,0,0,0,20.9,4.97,0,0,0
NVME-02802,VendorD,Model-PRO,FW1.2,14767,61.0,69.1,33.9,14.5,0,1,1,16.88,14.87,0,0,0
NVME-02803,VendorD,Model-X2,FW1.2,13100,102.7,84.7,39.1,26.6,1,5,1,4.21,7.83,0,0,0
NVME-02804,VendorD,Model-PRO,FW2.0,6819,63.1,85.8,43.6,9.6,0,1,0,6.19,8.71,0,0,0
NVME-02805,VendorB,Model-ULTRA,FW1.0,4545,170.6,143.9,28.3,38.2,3,2,0,10.56,2.7,1,4,1
NVME-02806,VendorD,Model-ULTRA,FW1.0,48041,235.5,185.3,34.4,47.6,0,3,2,19.33,10.43,0,0,0
NVME-02807,VendorC,Model-ULTRA,FW1.1,35235,153.7,152.4,40.3,37.4,0,1,1,8.99,8.44,0,0,0
NVME-02808,VendorA,Model-ULTRA,FW1.1,10876,26.4,17.8,29.9,3.6,3,6,0,9.61,12.91,0,0,0
NVME-02809,VendorB,Model-ULTRA,FW2.0,39423,215.7,151.8,43.1,52.1,1,0,0,3.37,0.15,0,0,0
NVME-02810,VendorC,Model-X2,FW1.0,17389,55.0,70.6,53.8,12.3,1,2,1,7.45,3.43,0,0,0
NVME-02811,VendorA,Model-X1,FW1.1,57420,9.7,9.7,39.2,2.8,1,1,2,16.84,5.26,0,0,0
NVME-02812,VendorC,Model-PRO,FW1.0,11519,32.1,22.7,45.9,20.4,0,5,0,3.29,4.23,0,0,0
NVME-02813,VendorC,Model-X1,FW1.0,8000,168.5,89.6,29.8,42.5,0,3,0,3.14,12.77,0,0,0
NVME-02814,VendorA,Model-PRO,FW1.1,26503,136.6,132.0,35.0,33.8,1,8,0,5.02,6.51,0,0,0
NVME-02815,VendorB,Model-X2,FW1.2,28398,88.4,109.8,48.0,19.7,0,4,2,1.77,13.61,0,0,0
NVME-02816,VendorC,Model-X2,FW1.2,27256,67.5,57.5,29.1,13.3,3,3,2,11.09,8.21,0,0,0
NVME-02817,VendorB,Model-LITE,FW1.1,37465,28.9,21.6,34.3,4.1,0,1,0,1.06,6.21,0,0,0
NVME-02818,VendorA,Model-LITE,FW2.0,24137,59.9,53.7,49.1,20.3,0,3,1,5.71,7.83,0,0,0
NVME-02819,VendorA,Model-X2,FW2.1,46333,22.4,32.7,35.1,2.0,1,3,2,1.84,7.78,0,0,0
NVME-02820,VendorB,Model-X2,FW1.0,5109,136.0,125.6,24.0,33.1,2,4,0,0.35,10.29,0,0,0
NVME-02821,VendorD,Model-PRO,FW2.1,7335,166.0,126.1,35.5,34.2,2,2,0,2.69,3.4,0,0,0
NVME-02822,VendorA,Model-X2,FW1.1,26191,141.1,150.9,54.0,27.1,2,1,0,0.56,1.87,0,0,0
NVME-02823,VendorC,Model-X1,FW1.0,56460,176.1,230.8,51.5,37.2,2,3,1,6.57,8.36,0,0,0
NVME-02824,VendorA,Model-PRO,FW2.1,40826,99.2,51.8,39.4,25.7,1,2,0,2.68,19.05,0,0,0
NVME-02825,VendorB,Model-X2,FW1.2,38156,170.6,180.5,38.1,43.4,0,6,1,10.14,5.5,0,0,0
NVME-02826,VendorD,Model-PRO,FW2.0,57065,4.7,6.3,58.9,2.3,0,1,0,6.89,5.47,0,0,0
NVME-02827,VendorC,Model-PRO,FW2.1,47182,81.7,58.5,32.5,17.7,0,5,1,3.82,0.83,0,0,0
NVME-02828,VendorA,Model-ULTRA,FW2.0,45866,138.4,196.8,34.9,33.8,2,3,1,4.43,3.53,0,0,0
NVME-02829,VendorB,Model-LITE,FW1.2,39004,53.8,58.0,48.5,11.3,1,0,0,5.07,5.94,0,0,0
NVME-02830,VendorA,Model-PRO,FW2.1,11295,77.3,78.6,33.1,15.5,0,1,0,7.39,8.79,0,0,0
NVME-02831,VendorB,Model-PRO,FW1.1,57555,78.9,115.5,42.9,13.2,0,1,1,10.26,9.32,0,0,0
NVME-02832,VendorC,Model-ULTRA,FW1.0,39474,91.5,57.6,30.1,26.0,0,2,0,7.68,0.11,0,0,0
NVME-02833,VendorA,Model-X2,FW1.2,26348,40.9,50.7,51.9,6.6,3,4,0,0.47,9.91,0,0,0
NVME-02834,VendorA,Model-PRO,FW2.0,51554,79.3,104.6,36.5,13.0,1,0,1,3.29,18.6,0,0,0
NVME-02835,VendorB,Model-ULTRA,FW2.0,26326,165.7,163.8,34.8,36.0,1,3,0,4.69,0.25,0,0,0
NVME-02836,VendorD,Model-X1,FW1.2,56577,28.2,14.3,33.3,10.8,2,5,1,4.37,11.59,0,0,0
NVME-02837,VendorD,Model-ULTRA,FW1.1,20879,42.9,43.9,30.8,13.3,1,2,0,11.97,0.85,0,0,0
NVME-02838,VendorA,Model-LITE,FW1.1,10766,85.4,55.8,37.2,18.2,0,4,0,9.74,12.13,0,0,0
NVME-02839,VendorC,Model-LITE,FW2.0,20479,136.3,144.8,21.1,28.2,0,2,0,6.34,2.36,0,0,0
NVME-02840,VendorB,Model-X2,FW1.2,31809,28.3,35.1,31.3,17.6,1,1,0,4.37,6.33,0,0,0
NVME-02841,VendorB,Model-X2,FW1.2,49003,52.5,54.1,40.1,8.0,0,1,1,6.36,12.58,0,0,0
NVME-02842,VendorC,Model-LITE,FW1.0,42950,247.5,279.9,40.7,55.3,2,1,0,2.05,4.51,0,0,0
NVME-02843,VendorD,Model-LITE,FW2.0,41366,93.5,56.5,39.4,17.7,0,4,0,9.48,0.68,0,0,0
NVME-02844,VendorD,Model-PRO,FW1.1,30918,130.1,77.7,33.9,33.5,1,1,0,2.17,19.26,0,0,0
NVME-02845,VendorB,Model-LITE,FW2.1,57564,177.2,239.4,52.1,44.1,3,4,0,3.59,3.15,0,0,0
NVME-02846,VendorB,Model-X2,FW1.1,40637,93.8,51.5,47.0,15.9,1,4,0,2.07,6.92,0,0,0
NVME-02847,VendorC,Model-LITE,FW1.1,31049,29.3,23.0,39.2,7.8,0,3,0,0.4,3.27,0,0,0
NVME-02848,VendorA,Model-X2,FW2.1,47854,72.4,104.1,39.1,4.6,0,1,0,6.26,0.65,0,0,0
NVME-02849,VendorB,Model-X1,FW2.0,25953,136.0,130.4,36.2,31.1,3,2,1,8.26,0.83,0,0,0
NVME-02850,VendorB,Model-LITE,FW1.0,34295,146.1,171.6,34.9,18.9,2,5,2,13.78,0.17,0,0,0
NVME-02851,VendorC,Model-X2,FW1.1,22097,55.2,39.8,38.7,14.1,0,1,2,4.6,4.25,0,0,0
NVME-02852,VendorA,Model-ULTRA,FW1.1,35970,50.5,38.9,47.6,9.9,1,3,0,1.22,11.03,0,0,0
NVME-02853,VendorA,Model-PRO,FW2.0,58629,50.3,50.8,36.4,4.3,2,7,0,6.07,2.34,0,0,0
NVME-02854,VendorD,Model-X2,FW2.0,50707,147.2,167.5,50.2,35.6,0,4,0,10.85,9.22,0,0,0
NVME-02855,VendorA,Model-LITE,FW1.2,58623,58.9,86.0,34.8,13.5,3,2,1,3.81,10.41,0,0,0
NVME-02856,VendorB,Model-LITE,FW2.0,34214,12.9,13.9,51.9,0.0,1,5,0,6.94,8.65,0,0,0
NVME-02857,VendorA,Model-X1,FW2.0,41688,67.1,40.0,37.6,18.7,2,4,1,4.67,0.97,0,0,0
NVME-02858,VendorA,Model-ULTRA,FW1.1,50466,134.0,116.2,45.4,29.5,1,2,2,5.12,10.33,0,0,0
NVME-02859,VendorA,Model-X2,FW1.0,29971,169.5,126.1,58.2,39.8,1,2,1,2.43,7.94,0,0,0
NVME-02860,VendorA,Model-ULTRA,FW1.1,2061,53.7,40.5,59.3,10.4,2,2,0,2.55,1.67,0,0,0
NVME-02861,VendorD,Model-X1,FW2.0,52247,84.6,85.1,29.3,18.1,0,4,1,3.53,0.02,0,0,0
NVME-02862,VendorA,Model-PRO,FW1.2,37480,81.2,66.3,48.3,25.9,0,3,1,0.32,14.54,0,0,0
NVME-02863,VendorD,Model-ULTRA,FW1.0,42607,73.0,57.6,32.4,13.5,1,8,0,10.15,15.18,0,0,0
NVME-02864,VendorB,Model-X1,FW1.2,5790,72.7,106.7,43.0,17.7,0,0,2,0.23,7.55,0,0,0
NVME-02865,VendorB,Model-X2,FW2.1,15268,121.5,131.7,43.9,28.6,1,3,0,8.46,0.9,0,0,0
NVME-02866,VendorB,Model-PRO,FW1.2,45975,172.9,131.7,46.9,32.7,0,2,1,6.34,2.71,0,0,0
NVME-02867,VendorB,Model-LITE,FW1.2,52110,74.4,57.7,29.8,18.1,1,0,1,0.27,2.66,0,0,0
NVME-02868,VendorC,Model-X1,FW2.0,50013,36.0,47.2,30.6,0.1,2,2,1,0.64,10.96,0,0,0
NVME-02869,VendorA,Model-LITE,FW2.0,5558,114.2,158.3,33.4,35.6,0,1,0,1.51,7.2,0,0,0
NVME-02870,VendorB,Model-PRO,FW2.0,27042,289.5,341.3,44.7,71.5,2,3,2,5.31,4.17,0,0,0
NVME-02871,VendorD,Model-X1,FW2.0,10133,111.4,103.8,42.0,15.0,1,2,1,0.43,0.95,0,0,0
NVME-02872,VendorD,Model-X1,FW2.0,8147,97.8,123.7,43.3,27.4,0,2,1,5.21,1.0,0,0,0
NVME-02873,VendorD,Model-PRO,FW1.2,5002,38.9,55.9,30.6,9.1,3,6,1,3.88,5.04,0,0,0
NVME-02874,VendorB,Model-X2,FW2.1,57357,14.7,9.8,41.3,0.0,4,4,0,13.62,11.13,0,0,0
NVME-02875,VendorC,Model-X1,FW2.0,1596,78.7,107.2,34.7,8.6,1,2,0,9.17,0.96,0,0,0
NVME-02876,VendorB,Model-PRO,FW2.1,27764,112.0,151.1,35.1,24.7,2,0,0,2.66,0.41,0,0,0
NVME-02877,VendorB,Model-ULTRA,FW2.1,42303,213.5,185.0,39.0,55.8,1,3,1,5.78,9.32,0,0,0
NVME-02878,VendorA,Model-LITE,FW1.1,4682,94.8,75.1,27.9,32.9,1,2,0,4.79,5.73,0,0,0
NVME-02879,VendorB,Model-X1,FW1.1,29582,18.7,19.9,44.2,5.6,1,2,0,6.12,0.53,0,0,0
NVME-02880,VendorA,Model-ULTRA,FW1.0,34911,39.5,30.5,28.5,3.8,0,4,0,2.4,5.27,0,0,0
NVME-02881,VendorB,Model-X1,FW1.1,36244,100.4,64.8,36.7,31.6,1,2,0,7.39,5.33,0,0,0
NVME-02882,VendorD,Model-X2,FW2.0,41576,100.1,145.5,45.9,17.6,0,7,0,9.97,3.27,0,0,0
NVME-02883,VendorA,Model-PRO,FW2.1,31972,144.5,143.3,27.9,30.5,1,2,0,4.94,2.79,0,0,0
NVME-02884,VendorA,Model-X1,FW1.0,17318,44.6,43.4,28.8,13.3,2,4,0,7.72,15.45,0,0,0
NVME-02885,VendorA,Model-PRO,FW1.1,17107,218.1,136.6,48.3,55.1,0,4,1,4.59,3.08,0,0,0
NVME-02886,VendorD,Model-X1,FW1.2,50299,119.6,120.1,31.4,20.9,1,7,2,9.13,3.76,0,0,0
NVME-02887,VendorB,Model-X2,FW1.0,50816,43.4,53.9,47.7,9.6,0,5,2,0.02,6.68,0,0,0
NVME-02888,VendorB,Model-X2,FW2.0,20466,70.6,52.8,43.5,19.0,2,2,2,10.39,6.89,0,0,0
NVME-02889,VendorD,Model-ULTRA,FW2.1,29927,29.5,25.6,29.3,0.0,0,3,1,9.3,10.05,0,0,0
NVME-02890,VendorD,Model-X2,FW2.0,47759,143.3,97.3,41.4,22.6,1,2,1,12.5,16.14,0,0,0
NVME-02891,VendorB,Model-PRO,FW2.0,38308,187.9,160.7,43.6,33.6,1,2,0,12.53,7.62,0,0,0
NVME-02892,VendorC,Model-X2,FW1.2,33364,267.2,363.7,28.8,60.8,1,2,1,3.05,1.14,0,0,0
NVME-02893,VendorC,Model-X1,FW1.2,31707,82.6,60.9,40.5,21.4,2,2,1,6.96,11.37,0,0,0
NVME-02894,VendorC,Model-X2,FW2.1,27105,103.5,54.8,46.7,29.1,0,2,1,12.95,5.8,0,0,0
NVME-02895,VendorA,Model-PRO,FW1.1,43323,96.9,100.4,39.3,23.2,1,1,0,6.49,7.63,0,0,0
NVME-02896,VendorD,Model-X1,FW2.0,31575,180.6,195.0,41.2,52.0,1,5,1,14.32,4.45,0,0,0
NVME-02897,VendorB,Model-ULTRA,FW1.1,17026,48.1,39.9,38.9,13.9,0,5,0,10.58,4.95,0,0,0
NVME-02898,VendorA,Model-ULTRA,FW2.1,33783,70.6,80.6,48.2,22.4,2,4,0,9.07,18.01,0,0,0
NVME-02899,VendorB,Model-ULTRA,FW2.0,18285,106.7,57.4,39.2,28.5,1,4,2,1.56,3.69,0,0,0
NVME-02900,VendorA,Model-X1,FW1.1,11374,173.2,145.6,34.4,39.9,1,4,1,11.52,0.89,0,0,0
NVME-02901,VendorA,Model-ULTRA,FW2.0,49333,204.5,131.8,38.2,53.5,2,2,0,5.57,19.96,0,0,0
NVME-02902,VendorC,Model-X2,FW1.2,46149,161.0,117.5,27.5,39.2,0,1,0,16.25,9.33,0,0,0
NVME-02903,VendorA,Model-X1,FW1.2,34047,75.6,66.7,20.0,13.9,0,3,2,11.0,10.49,0,0,0
NVME-02904,VendorB,Model-X1,FW1.0,57609,129.8,128.9,33.4,29.9,1,1,0,17.8,1.09,0,0,0
